loss,mape,val_loss,val_mape
0.01133895292878151,440476.65625,0.17550906538963318,36728532.0
0.011287323199212551,440451.65625,0.158723384141922,34948968.0
0.011247044429183006,446741.09375,0.16267287731170654,35699008.0
0.011229629628360271,439459.0625,0.15515567362308502,34749788.0
0.011170986108481884,446281.0,0.1591072678565979,35619784.0
0.011185063980519772,441170.09375,0.16113100945949554,35899648.0
0.011126624420285225,447746.21875,0.1540738046169281,34672768.0
0.0111044617369771,441211.125,0.1549091786146164,34776180.0
0.011090949177742004,433428.5,0.15136782824993134,34209156.0
0.011040942743420601,434867.25,0.1610112339258194,35658192.0
0.01105023268610239,433961.875,0.15508075058460236,35255404.0
0.011023963801562786,434028.84375,0.15436935424804688,35168608.0
0.011004461906850338,434660.34375,0.15841206908226013,35497424.0
0.011009285226464272,434849.96875,0.15421248972415924,35442676.0
0.010997161269187927,431001.6875,0.15635162591934204,35596532.0
0.010975792072713375,430768.46875,0.15750321745872498,35317520.0
0.010937743820250034,428156.1875,0.14463476836681366,33851772.0
0.010966654866933823,437049.25,0.14836081862449646,34600052.0
0.010927703231573105,432216.84375,0.14058806002140045,33421178.0
0.010916679166257381,431022.71875,0.14643767476081848,34071104.0
0.01091325655579567,432704.5,0.14534412324428558,34214720.0
0.010904480703175068,434032.125,0.14702650904655457,34286800.0
0.010870084166526794,436628.6875,0.13977986574172974,33438794.0
0.010876857675611973,433299.875,0.14925998449325562,34676816.0
0.010875323787331581,434460.28125,0.13383756577968597,32921522.0
0.010851609520614147,429341.34375,0.1402430683374405,33194254.0
0.010827730409801006,434962.78125,0.1445210874080658,34284620.0
0.010837612673640251,434661.65625,0.13993524014949799,33521380.0
0.010805566795170307,434338.15625,0.14462317526340485,34192416.0
0.010793485678732395,426090.03125,0.12568530440330505,32436078.0
0.010799434967339039,430282.84375,0.1233455091714859,31915388.0
0.010784071870148182,429694.71875,0.1353471279144287,33243894.0
0.010779157280921936,430043.53125,0.13810820877552032,33507448.0
0.010750532150268555,427324.0,0.13583336770534515,33084510.0
0.010757196694612503,430608.25,0.13412082195281982,32970812.0
0.010746431536972523,427969.28125,0.13845443725585938,33827088.0
0.010725089348852634,429264.34375,0.13776707649230957,33385794.0
0.010705767199397087,426167.71875,0.13530844449996948,33348662.0
0.01073676161468029,430949.46875,0.13388888537883759,33004410.0
0.01068158820271492,427272.625,0.13063254952430725,33003936.0
0.010708240792155266,430298.21875,0.13213984668254852,33382992.0
0.010713934898376465,430650.34375,0.13616420328617096,33532904.0
0.010695800185203552,433173.0625,0.13706514239311218,33659292.0
0.010671254247426987,428067.9375,0.13918177783489227,33629436.0
0.01067773811519146,433690.4375,0.13314375281333923,33147762.0
0.010668007656931877,434584.53125,0.14226149022579193,33984328.0
0.010696140117943287,424477.8125,0.13797393441200256,33509370.0
0.010643688961863518,421724.71875,0.12921972572803497,32825064.0
0.010639430023729801,427882.65625,0.13132838904857635,33319608.0
0.010606016032397747,426557.53125,0.1419246643781662,34265260.0
0.010610203258693218,425044.96875,0.13510645925998688,33539144.0
0.010596955195069313,424944.53125,0.12992152571678162,32998996.0
0.010603740811347961,425446.6875,0.1425527185201645,34483524.0
0.010590222664177418,426949.125,0.13814958930015564,33776824.0
0.010569343343377113,421369.46875,0.12796862423419952,32420124.0
0.01054541114717722,418290.34375,0.13309089839458466,33615436.0
0.010571385733783245,426597.375,0.1312699317932129,32975728.0
0.010565461590886116,425526.0,0.13305196166038513,33368984.0
0.010575656779110432,432654.40625,0.12899626791477203,32437640.0
0.01052755769342184,427250.28125,0.12764659523963928,32454954.0
0.010548528283834457,426615.84375,0.1303311288356781,32678948.0
0.010534681379795074,427160.84375,0.13358597457408905,33286290.0
0.010537168942391872,428482.71875,0.1300683468580246,32749132.0
0.010515157133340836,426371.84375,0.12459608912467957,31832518.0
0.010531707666814327,418389.78125,0.1278257817029953,32389260.0
0.010517210699617863,421749.21875,0.1303202509880066,32586790.0
0.010500998236238956,426212.1875,0.12721140682697296,32712266.0
0.01051437109708786,424086.53125,0.13521933555603027,33457314.0
0.010477724485099316,421795.5625,0.1314994841814041,32518186.0
0.010506096296012402,423036.46875,0.12213068455457687,31486246.0
0.010469180531799793,421179.53125,0.1349034309387207,33031518.0
0.010467357002198696,422986.4375,0.12212806940078735,31626456.0
0.01043140608817339,420676.03125,0.11756435036659241,31275112.0
0.01042566355317831,419889.84375,0.12786905467510223,32160094.0
0.010425928980112076,422626.875,0.12209777534008026,31791188.0
0.01043497771024704,424890.65625,0.12393519282341003,31929340.0
0.010431098751723766,420455.6875,0.1240539699792862,32102672.0
0.01041688583791256,420226.9375,0.12368595600128174,31924980.0
0.010406041517853737,416814.5,0.11790629476308823,31303962.0
0.01038085762411356,426393.4375,0.11948564648628235,31624298.0
0.01040826365351677,414234.46875,0.11861351877450943,30893322.0
0.010409089736640453,420703.53125,0.11164166778326035,30646488.0
0.010412946343421936,419680.78125,0.12423855811357498,31780048.0
0.010363873094320297,417330.28125,0.11879092454910278,31007604.0
0.010364117100834846,421013.4375,0.11127126216888428,29915342.0
0.010356437414884567,417985.21875,0.11600520461797714,30500792.0
0.010339152067899704,423243.84375,0.11376626789569855,30182026.0
0.010332235135138035,421403.0625,0.11420276761054993,30808810.0
0.010332967154681683,418895.375,0.12139333784580231,31723000.0
0.010323707945644855,418086.125,0.11942311376333237,31060766.0
0.010294480249285698,421021.6875,0.1286209374666214,31993020.0
0.01031440868973732,426451.53125,0.11569844186306,29865448.0
0.010300036519765854,424960.84375,0.11719435453414917,30329056.0
0.010296421125531197,422034.21875,0.11946120858192444,30682460.0
0.01027334202080965,421400.0625,0.11765626072883606,30365132.0
0.010281444527208805,422334.71875,0.12197691202163696,31201928.0
0.010279272682964802,420561.9375,0.12232464551925659,31222738.0
0.010280276648700237,425277.1875,0.1109415590763092,30328090.0
0.010260202921926975,423552.875,0.12013524025678635,30971700.0
0.010263080708682537,415098.4375,0.10626193135976791,29843554.0
0.010268231853842735,419443.0625,0.1169552430510521,30639722.0
0.010240670293569565,420536.5,0.11854954063892365,30616488.0
0.01024077832698822,421241.5,0.11747118085622787,30134384.0
0.010218586772680283,416351.40625,0.11370628327131271,30089648.0
0.010201887227594852,418684.75,0.10650137066841125,29258098.0
0.010217095725238323,422908.71875,0.12050926685333252,30609010.0
0.010216197930276394,424404.28125,0.11585617065429688,30304626.0
0.010209521278738976,420202.40625,0.11841278523206711,30687834.0
0.01019540335983038,420436.59375,0.11852872371673584,30707756.0
0.01019376516342163,420974.28125,0.12429451942443848,31486496.0
0.010179107077419758,418147.6875,0.11370737105607986,29498232.0
0.010149162262678146,418365.90625,0.1224687471985817,30989876.0
0.01016996894031763,413178.75,0.11328957229852676,29819382.0
0.010176734998822212,422810.84375,0.11253511160612106,29728440.0
0.010142786428332329,413857.4375,0.11327145993709564,29952174.0
0.01014784723520279,422443.34375,0.10829869657754898,28697176.0
0.010135751217603683,418953.46875,0.10965561866760254,29328372.0
0.010134159587323666,417726.4375,0.10963588953018188,29535726.0
0.010115393437445164,422371.25,0.10703146457672119,28871356.0
0.01011991873383522,421150.625,0.1082170382142067,29227386.0
0.010083720088005066,419013.9375,0.11484929919242859,29660308.0
0.01011552382260561,417645.1875,0.10931187868118286,29189180.0
0.010107393376529217,413611.78125,0.11436579376459122,29749368.0
0.010074230842292309,413865.0,0.11055731773376465,29416280.0
0.010049918666481972,417848.40625,0.1084647849202156,29432324.0
0.010055207647383213,416225.9375,0.11222710460424423,29914488.0
0.01002969965338707,419898.8125,0.1160750463604927,29765064.0
0.010038207285106182,412456.71875,0.116932213306427,30483644.0
0.00999380648136139,412713.625,0.11275217682123184,30083150.0
0.009983153082430363,412583.5,0.11057861149311066,29545548.0
0.009941975586116314,411787.3125,0.10946168750524521,29894086.0
0.009980453178286552,411953.6875,0.10811544954776764,29294110.0
0.009967124089598656,411222.15625,0.11049583554267883,30005926.0
0.00995937641710043,408977.0,0.09900777786970139,28368544.0
0.009931732900440693,415610.96875,0.11267123371362686,30040438.0
0.00992137286812067,408972.34375,0.10492948442697525,28902426.0
0.009927933104336262,409967.25,0.1078973114490509,29447832.0
0.009914441034197807,405278.4375,0.10534708946943283,29105166.0
0.00989149697124958,408689.59375,0.09637372195720673,28102830.0
0.009903624653816223,409054.4375,0.10125944018363953,28553940.0
0.009877132251858711,411363.625,0.10812351852655411,29560378.0
0.00986554566770792,405413.15625,0.10056661814451218,28405808.0
0.009847617708146572,413221.40625,0.10439210385084152,29051744.0
0.009841084480285645,411276.625,0.11216558516025543,29725830.0
0.009831619448959827,411446.875,0.094129279255867,28064502.0
0.009789561852812767,406317.90625,0.10301320999860764,28875434.0
0.00981584470719099,411074.03125,0.10517142713069916,28910786.0
0.009821686893701553,411319.15625,0.10916360467672348,29530106.0
0.009806616231799126,409910.5625,0.10902935266494751,29357384.0
0.009791633114218712,408929.03125,0.1092795729637146,29558918.0
0.009788271971046925,405986.15625,0.11274507641792297,30254066.0
0.009790564887225628,407197.6875,0.10372963547706604,28902210.0
0.00975781213492155,401888.34375,0.10614913702011108,28970912.0
0.009753418155014515,404848.78125,0.10719723254442215,29459700.0
0.009752798825502396,404858.875,0.11295819282531738,29618026.0
0.009731411002576351,405034.8125,0.10478204488754272,28961114.0
0.009740910492837429,404797.90625,0.10815992206335068,29494114.0
0.009709499776363373,399922.8125,0.10952997207641602,29417372.0
0.00969019252806902,401850.6875,0.10483532398939133,29047874.0
0.00970772560685873,401567.34375,0.09793534874916077,28132584.0
0.00965245719999075,398391.84375,0.10754107683897018,29399776.0
0.009683525189757347,405084.8125,0.10572773963212967,29356506.0
0.009674648754298687,404891.90625,0.11083709448575974,29748704.0
0.00965403113514185,403089.9375,0.1062784343957901,29187518.0
0.009671286679804325,403094.03125,0.10825401544570923,29264848.0
0.009648296982049942,396820.28125,0.10130976885557175,28812970.0
0.009631016291677952,394909.75,0.10186092555522919,28672884.0
0.009602068923413754,400401.25,0.10418775677680969,28861418.0
0.009617448784410954,398229.46875,0.10127152502536774,28741128.0
0.009589403867721558,396409.1875,0.10477893799543381,28989316.0
0.009596453979611397,401191.8125,0.10249986499547958,28801630.0
0.00957384705543518,400566.125,0.11064425855875015,29620862.0
0.00957994069904089,393076.96875,0.10902326554059982,29376210.0
0.009560215286910534,396502.5625,0.0972953587770462,28443382.0
0.009558117017149925,400413.15625,0.10918185859918594,29497464.0
0.009521618485450745,398729.6875,0.09968134760856628,28360794.0
0.009493758901953697,395602.09375,0.10328995436429977,29253360.0
0.009540943428874016,394866.59375,0.10980130732059479,29547700.0
0.009544771164655685,396034.6875,0.11011730134487152,29572866.0
0.00951190385967493,394903.09375,0.10739748924970627,29328582.0
0.009495341219007969,389897.4375,0.10445798933506012,28777054.0
0.009470254182815552,389526.34375,0.107757069170475,29528576.0
0.009478731080889702,395009.0,0.10612809658050537,29306194.0
0.009461885318160057,395360.1875,0.11080089956521988,29714498.0
0.009486421942710876,389871.96875,0.11463288217782974,30129380.0
0.00946505181491375,399379.4375,0.11033593118190765,29682034.0
0.009447253309190273,395384.75,0.09849236160516739,28247660.0
0.00946931540966034,396783.5625,0.10479643195867538,28842838.0
0.009449255652725697,394341.25,0.10960853099822998,29488890.0
0.009421099908649921,394246.84375,0.11200244724750519,29761842.0
0.009448633529245853,393601.28125,0.10371114313602448,29006350.0
0.009387522004544735,390110.15625,0.10546212643384933,28820740.0
0.00937541201710701,396056.5,0.11005237698554993,29374904.0
0.009390714578330517,393866.59375,0.10184101015329361,28368272.0
0.009381299838423729,396172.0625,0.11075934022665024,30043756.0
0.009422860108315945,390879.875,0.1017308384180069,28736330.0
0.009372544474899769,390300.34375,0.10510461032390594,28732354.0
0.009361392818391323,389972.375,0.10882966220378876,28933850.0
0.009354975074529648,389417.125,0.10402733832597733,28744136.0
0.00932314433157444,392900.0,0.10558991134166718,29010684.0
0.009321806021034718,395537.59375,0.10422102361917496,28796380.0
0.009323220700025558,391164.5625,0.09765464812517166,28047410.0
0.009340187534689903,393873.25,0.10223302245140076,28651694.0
0.00929044559597969,392128.375,0.09837377816438675,27880670.0
0.009301537647843361,389714.25,0.10322830080986023,28452120.0
0.009291940368711948,391893.46875,0.10548373311758041,28851298.0
0.009297641925513744,396004.84375,0.10390208661556244,28424630.0
0.009281468577682972,391950.34375,0.10473284125328064,28436242.0
0.009289782494306564,393282.40625,0.10091625154018402,28353998.0
0.009238950908184052,393941.28125,0.1041112020611763,28920198.0
0.009255573153495789,394683.75,0.10741043090820312,29076266.0
0.00924756284803152,395902.75,0.10111959278583527,28422002.0
0.009231210686266422,394344.625,0.1064177006483078,28723672.0
0.009246599860489368,394831.59375,0.09995677322149277,28489630.0
0.009225035086274147,393553.4375,0.10005488991737366,28223858.0
0.00921589694917202,395741.75,0.10503342002630234,28969714.0
0.009195332415401936,395985.25,0.10015100240707397,28066772.0
0.009197582490742207,393164.75,0.09423088282346725,27311218.0
0.009186903014779091,397712.375,0.10117794573307037,28195970.0
0.009189052507281303,396579.6875,0.10285376757383347,28480086.0
0.009153958410024643,392424.46875,0.0929388478398323,27469078.0
0.009166844189167023,396633.46875,0.10642831027507782,28893606.0
0.009123978205025196,397236.25,0.10516133159399033,28860204.0
0.009166555479168892,392960.53125,0.09794680774211884,28183010.0
0.009150415658950806,389041.15625,0.10732534527778625,29389400.0
0.009138649329543114,392424.5625,0.10134804993867874,28436498.0
0.009125765413045883,390895.40625,0.10310452431440353,28560466.0
0.00911248940974474,395404.90625,0.10307937860488892,28634254.0
0.009134294465184212,391970.25,0.09892401099205017,28162752.0
0.009119736030697823,390217.28125,0.10045034438371658,28568282.0
0.009085039608180523,393363.46875,0.09773942828178406,27947346.0
0.009079323150217533,388728.78125,0.09717107564210892,27925690.0
0.00907948799431324,389249.21875,0.09316820651292801,27465914.0
0.009078157134354115,392652.09375,0.09861187636852264,27908206.0
0.009065845049917698,394092.96875,0.11055933684110641,29602394.0
0.009071600623428822,391842.1875,0.09705975651741028,28009632.0
0.009047083556652069,393272.78125,0.09817015379667282,27874764.0
0.009052092209458351,399872.875,0.09847046434879303,28037826.0
0.009044252336025238,390489.3125,0.09583517909049988,27713420.0
0.009043739177286625,392961.5,0.09795809537172318,28326580.0
0.009034968912601471,393815.1875,0.10026834160089493,28829970.0
0.009028198197484016,390934.78125,0.09609176963567734,28124138.0
0.00903202686458826,392011.25,0.10459516942501068,29053534.0
0.009011826477944851,392543.25,0.09383898973464966,27636282.0
0.009024637751281261,388522.28125,0.09128423780202866,27520518.0
0.009016711264848709,392844.21875,0.09522643685340881,27983474.0
0.00900195725262165,391206.65625,0.09850739687681198,28465776.0
0.00897715799510479,391580.59375,0.09704877436161041,28189192.0
0.00900182779878378,392246.25,0.09104491770267487,27414580.0
0.008997032418847084,393514.9375,0.09037259221076965,27266612.0
0.008962809108197689,394966.65625,0.0833047553896904,26508704.0
0.008952674455940723,391849.21875,0.08504470437765121,26886138.0
0.008937100879848003,398463.21875,0.0828981027007103,26613832.0
0.008961301296949387,395268.875,0.08380576968193054,26602988.0
0.008951282128691673,398572.40625,0.08581644296646118,26498700.0
0.00891654472798109,394016.40625,0.0872546136379242,27143598.0
0.008912959136068821,396039.90625,0.08682234585285187,27065814.0
0.008913598954677582,399753.75,0.08227723091840744,26342582.0
0.008942722342908382,397447.75,0.08610080182552338,26986522.0
0.008942009881138802,392711.25,0.08085136860609055,26245474.0
0.008901645429432392,390969.75,0.07931308448314667,26319528.0
0.008931403048336506,395740.8125,0.07800354063510895,25994226.0
0.008911573328077793,392790.5625,0.08868705481290817,27288456.0
0.008874025195837021,390826.03125,0.08479021489620209,26361388.0
0.008899271488189697,390939.375,0.08166930824518204,26473978.0
0.008900932967662811,392133.3125,0.08941174298524857,27341116.0
0.008890695869922638,395607.40625,0.08524829894304276,26775570.0
0.008870117366313934,389723.21875,0.08864801377058029,27521436.0
0.008860401809215546,388650.0,0.08667650073766708,27099752.0
0.008859279565513134,392678.8125,0.08512217551469803,27071220.0
0.008882041089236736,395949.4375,0.08561695367097855,26928462.0
0.008853157982230186,389042.5,0.07983725517988205,26151418.0
0.00884675607085228,391008.96875,0.08375117927789688,26525770.0
0.008867316879332066,393359.5625,0.08344314247369766,26886228.0
0.008837549015879631,394812.96875,0.08632423728704453,26873488.0
0.008846167474985123,391451.9375,0.08285580575466156,26464126.0
0.008828558027744293,388771.78125,0.08586154133081436,26605868.0
0.008841739036142826,395367.46875,0.08221419900655746,26608862.0
0.008832192979753017,386812.28125,0.08109461516141891,26375692.0
0.008845650590956211,391851.46875,0.08933648467063904,27805406.0
0.008828876540064812,388722.09375,0.08604910224676132,27142088.0
0.008847161196172237,390516.9375,0.08854968100786209,27310568.0
0.008832983672618866,386450.78125,0.07885803282260895,25785890.0
0.00883216317743063,389344.96875,0.08867229521274567,27478346.0
0.008817370980978012,389267.6875,0.08045205473899841,26207712.0
0.008822902105748653,389810.75,0.08161096274852753,26271538.0
0.008810905739665031,387930.90625,0.08587871491909027,27121948.0
0.00880173034965992,390915.78125,0.08080562949180603,25996988.0
0.008817136287689209,391159.84375,0.08432255685329437,26683984.0
0.00880326796323061,388025.6875,0.08851486444473267,27212974.0
0.008809054270386696,390162.6875,0.07779448479413986,25778460.0
0.008797423914074898,394250.625,0.08834987878799438,27438142.0
0.008787127211689949,388895.8125,0.08777463436126709,27203820.0
0.008798959665000439,392441.84375,0.0824424996972084,26201836.0
0.0087788300588727,388323.40625,0.08439907431602478,26801688.0
0.008784343488514423,391573.8125,0.08641061931848526,27153848.0
0.008762850426137447,385965.34375,0.08254677802324295,26813140.0
0.008773809298872948,387348.3125,0.08805717527866364,27546644.0
0.008777047507464886,390544.78125,0.08586949110031128,26945640.0
0.00877511315047741,388241.21875,0.07991041243076324,26096072.0
0.008782395161688328,384783.875,0.07889260351657867,26561084.0
0.008756542578339577,383811.125,0.08357413858175278,27392738.0
0.008768914267420769,389273.3125,0.08079898357391357,26492302.0
0.008739324286580086,390356.78125,0.07970684766769409,26698700.0
0.008767329156398773,387282.75,0.07849524170160294,26689420.0
0.008763586170971394,389973.21875,0.07775335758924484,26347138.0
0.00876537710428238,391254.4375,0.08456765860319138,27214398.0
0.008748616091907024,388938.875,0.07893507182598114,26569666.0
0.00875040702521801,387935.59375,0.0781097561120987,26709768.0
0.008745158091187477,387059.1875,0.07632939517498016,26092864.0
0.008729517459869385,392254.90625,0.07834403961896896,26138958.0
0.00872371718287468,385807.9375,0.07939061522483826,26689844.0
0.00871390663087368,389854.875,0.07419557124376297,25936456.0
0.008709833957254887,389263.1875,0.0760166272521019,26329176.0
0.008746327832341194,395031.78125,0.0773129090666771,26263374.0
0.008697793819010258,388813.40625,0.07873251289129257,26597914.0
0.008732115849852562,394045.03125,0.0790211409330368,26077190.0
0.008742716163396835,396239.15625,0.08179717510938644,26225386.0
0.008711284957826138,386574.59375,0.0711992084980011,25245456.0
0.008728662505745888,389666.75,0.07533739507198334,26206434.0
0.00870729424059391,385019.875,0.07728622108697891,26506798.0
0.008703366853296757,391234.90625,0.07466846704483032,26083614.0
0.008704638108611107,389826.59375,0.07905931770801544,26423834.0
0.008703337982296944,389153.28125,0.07411536574363708,25685452.0
0.008691868744790554,394992.84375,0.07693500816822052,26214126.0
0.00870341993868351,391079.78125,0.08204273134469986,26927776.0
0.008681925013661385,391444.0,0.07737454771995544,26044230.0
0.008684924803674221,393178.25,0.073912113904953,25879502.0
0.008692814968526363,389183.9375,0.07431170344352722,25553496.0
0.008693329058587551,387875.625,0.07457084953784943,25361538.0
0.00866307970136404,390101.25,0.08110421150922775,26341252.0
0.008678304962813854,391118.15625,0.07670257985591888,25980294.0
0.00865150149911642,390018.625,0.06844088435173035,24437788.0
0.008673232048749924,388100.6875,0.07314475625753403,25369630.0
0.008676663041114807,386802.375,0.07350266724824905,25269870.0
0.008655466139316559,392451.78125,0.0728302076458931,25692974.0
0.008676968514919281,391587.8125,0.07391949743032455,25454672.0
0.008661600761115551,390410.03125,0.07182764261960983,24944048.0
0.008649442344903946,387821.3125,0.06992688775062561,24984386.0
0.00863348226994276,389229.09375,0.07322520017623901,25501146.0
0.008639358915388584,390413.65625,0.07417566329240799,25867182.0
0.00863221287727356,389397.6875,0.07204312831163406,25264232.0
0.008624611422419548,387266.21875,0.07469111680984497,25817032.0
0.008641243912279606,390918.03125,0.07755289226770401,26103944.0
0.008646764792501926,387056.40625,0.07726135104894638,25877620.0
0.008642512373626232,390379.1875,0.06652656942605972,24407826.0
0.008625918067991734,391013.78125,0.07848263531923294,26456190.0
0.00865061953663826,387941.9375,0.07585372775793076,25865652.0
0.008653707802295685,391949.59375,0.0759236216545105,25977492.0
0.008639507927000523,389853.65625,0.07162205874919891,24977908.0
0.008619110099971294,390727.25,0.08361522108316422,26327924.0
0.008648911491036415,391634.375,0.07176951318979263,24898906.0
0.008632765151560307,394470.96875,0.07813184708356857,25789180.0
0.008602157235145569,386745.46875,0.07674460113048553,25418136.0
0.008599743247032166,386070.40625,0.0774875208735466,26002074.0
0.008585580624639988,391565.21875,0.07806670665740967,25849834.0
0.008619872853159904,392503.9375,0.07209759205579758,25409128.0
0.00859052874147892,390489.0625,0.08255434036254883,26668072.0
0.008618995547294617,386136.375,0.08061350136995316,26052466.0
0.008595998398959637,387231.1875,0.07930905371904373,26113390.0
0.008594629354774952,390304.4375,0.0835162103176117,26516974.0
0.008603421971201897,390155.53125,0.07932513952255249,26474930.0
0.008601692505180836,389064.6875,0.0747050791978836,25250768.0
0.008583332411944866,388955.03125,0.07506486028432846,25273928.0
0.008608068339526653,390928.34375,0.0795891284942627,26034842.0
0.008581962436437607,386749.84375,0.07883317023515701,26632498.0
0.008574585430324078,394198.6875,0.07929545640945435,25919866.0
0.008561757393181324,389790.0,0.07778359204530716,25585220.0
0.008582813665270805,389903.03125,0.07407333701848984,25573164.0
0.008584889583289623,390421.0625,0.0704050287604332,24904436.0
0.008586479350924492,391962.09375,0.07518038898706436,25568504.0
0.008574000559747219,394460.5625,0.07649964839220047,25591908.0
0.008583011105656624,393604.21875,0.08153316378593445,26631230.0
0.008584854193031788,393420.09375,0.07857958227396011,26060082.0
0.008568084798753262,394753.4375,0.07391435652971268,25668980.0
0.00858679972589016,392755.3125,0.07737613469362259,25896190.0
